GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0019005	SCF ubiquitin ligase complex	55	5	3.94	0.35972
GO:0005687	U4 snRNP	6	1	0.43	0.36015
GO:0044611	nuclear pore inner ring	6	1	0.43	0.36015
GO:0015934	large ribosomal subunit	351	79	25.17	0.37097
GO:0005685	U1 snRNP	18	2	1.29	0.37372
GO:0097526	spliceosomal tri-snRNP complex	31	3	2.22	0.38563
GO:0120114	Sm-like protein family complex	53	6	3.8	0.39950
GO:0070531	BRCA1-A complex	7	1	0.5	0.40604
GO:0016593	Cdc73/Paf1 complex	7	1	0.5	0.40604
GO:0005960	glycine cleavage complex	7	1	0.5	0.40604
GO:0005834	heterotrimeric G-protein complex	99	8	7.1	0.41660
GO:0009507	chloroplast	6002	479	430.41	0.44095
GO:0005686	U2 snRNP	8	1	0.57	0.44864
GO:0005971	ribonucleoside-diphosphate reductase com...	8	1	0.57	0.44864
GO:0016328	lateral plasma membrane	8	1	0.57	0.44864
GO:0046930	pore complex	21	2	1.51	0.45049
GO:0000148	1,3-beta-D-glucan synthase complex	21	2	1.51	0.45049
GO:0031307	integral component of mitochondrial oute...	22	2	1.58	0.47488
GO:0071011	precatalytic spliceosome	22	2	1.58	0.47488
GO:0009654	photosystem II oxygen evolving complex	22	2	1.58	0.47488
GO:0005764	lysosome	63	5	4.52	0.47500
GO:0044437	vacuolar part	1272	95	91.22	0.47721
GO:0005788	endoplasmic reticulum lumen	77	6	5.52	0.47822
GO:0032300	mismatch repair complex	9	1	0.65	0.48819
GO:0032588	trans-Golgi network membrane	9	1	0.65	0.48819
GO:0005829	cytosol	3633	357	260.53	0.49912
GO:0048046	apoplast	888	64	63.68	0.50238
GO:0005774	vacuolar membrane	1266	93	90.79	0.51294
GO:0031234	extrinsic component of cytoplasmic side ...	101	8	7.24	0.51746
GO:0030054	cell junction	1689	148	121.12	0.52253
GO:0008250	oligosaccharyltransferase complex	10	1	0.72	0.52491
GO:0000974	Prp19 complex	10	1	0.72	0.52491
GO:0012511	monolayer-surrounded lipid storage body	11	1	0.79	0.55899
GO:1905360	GTPase complex	99	8	7.1	0.56529
GO:0016607	nuclear speck	115	8	8.25	0.58754
GO:0043596	nuclear replication fork	18	3	1.29	0.59035
GO:0016602	CCAAT-binding factor complex	12	1	0.86	0.59062
GO:0009543	chloroplast thylakoid lumen	103	7	7.39	0.61369
GO:0005688	U6 snRNP	13	1	0.93	0.61999
GO:0000326	protein storage vacuole	29	2	2.08	0.62568
GO:0071013	catalytic step 2 spliceosome	29	2	2.08	0.62568
GO:0019897	extrinsic component of plasma membrane	132	10	9.47	0.64499
GO:0030089	phycobilisome	15	1	1.08	0.67256
