GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0032580	Golgi cisterna membrane	43	2	2.52	0.726
GO:0000323	lytic vacuole	84	4	4.92	0.732
GO:0031901	early endosome membrane	22	1	1.29	0.735
GO:0031307	integral component of mitochondrial oute...	22	1	1.29	0.735
GO:0010369	chromocenter	22	1	1.29	0.735
GO:0031012	extracellular matrix	37	2	2.17	0.750
GO:0005881	cytoplasmic microtubule	36	2	2.11	0.765
GO:0030981	cortical microtubule cytoskeleton	37	2	2.17	0.765
GO:0005666	RNA polymerase III complex	24	1	1.4	0.765
GO:0005788	endoplasmic reticulum lumen	77	4	4.51	0.780
GO:0005905	clathrin-coated pit	48	2	2.81	0.780
GO:0031969	chloroplast membrane	406	23	23.76	0.781
GO:0009523	photosystem II	91	4	5.33	0.787
GO:0044448	cell cortex part	87	6	5.09	0.791
GO:0000932	P-body	71	3	4.15	0.793
GO:0044421	extracellular region part	162	12	9.48	0.803
GO:0035770	ribonucleoprotein granule	78	3	4.56	0.804
GO:0010287	plastoglobule	135	6	7.9	0.808
