GO.ID	Term	Annotated	Significant	Expected	p.value
GO:1901474	azole transmembrane transporter activity	6	3	0.77	0.03159
GO:0047274	galactinol-sucrose galactosyltransferase...	6	3	0.77	0.03159
GO:0016725	oxidoreductase activity, acting on CH or...	14	4	1.8	0.03159
GO:0030552	cAMP binding	25	7	3.22	0.03431
GO:0030553	cGMP binding	25	7	3.22	0.03431
GO:0004864	protein phosphatase inhibitor activity	15	5	1.93	0.03488
GO:0050734	hydroxycinnamoyltransferase activity	26	6	3.35	0.03490
GO:0001054	RNA polymerase I activity	26	7	3.35	0.04189
GO:0016614	oxidoreductase activity, acting on CH-OH...	408	75	52.57	0.04271
GO:0016210	naringenin-chalcone synthase activity	11	4	1.42	0.04294
GO:0008083	growth factor activity	11	4	1.42	0.04294
GO:0017056	structural constituent of nuclear pore	21	6	2.71	0.04446
GO:0052691	UDP-arabinopyranose mutase activity	7	3	0.9	0.05006
GO:0046423	allene-oxide cyclase activity	7	3	0.9	0.05006
GO:0015173	aromatic amino acid transmembrane transp...	7	3	0.9	0.05006
GO:0045548	phenylalanine ammonia-lyase activity	7	3	0.9	0.05006
GO:0015210	uracil transmembrane transporter activit...	7	3	0.9	0.05006
GO:0016682	oxidoreductase activity, acting on diphe...	56	12	7.21	0.05053
GO:0045551	cinnamyl-alcohol dehydrogenase activity	22	6	2.83	0.05469
GO:0005267	potassium channel activity	57	12	7.34	0.05679
GO:0008519	ammonium transmembrane transporter activ...	17	5	2.19	0.05784
GO:0016844	strictosidine synthase activity	12	4	1.55	0.05802
GO:0016799	hydrolase activity, hydrolyzing N-glycos...	49	10	6.31	0.06008
GO:0004040	amidase activity	23	6	2.96	0.06623
GO:0070008	serine-type exopeptidase activity	78	15	10.05	0.07145
GO:0052747	sinapyl alcohol dehydrogenase activity	18	5	2.32	0.07190
GO:0003825	alpha,alpha-trehalose-phosphate synthase...	8	3	1.03	0.07259
GO:0008574	ATP-dependent microtubule motor activity...	8	3	1.03	0.07259
GO:0043495	protein membrane anchor	8	3	1.03	0.07259
GO:0043015	gamma-tubulin binding	8	3	1.03	0.07259
GO:0004356	glutamate-ammonia ligase activity	8	3	1.03	0.07259
GO:0005471	ATP:ADP antiporter activity	8	3	1.03	0.07259
GO:0004708	MAP kinase kinase activity	8	3	1.03	0.07259
GO:0017069	snRNA binding	13	4	1.67	0.07553
GO:0015665	alcohol transmembrane transporter activi...	13	4	1.67	0.07553
GO:0033293	monocarboxylic acid binding	19	5	2.45	0.08764
GO:0003887	DNA-directed DNA polymerase activity	25	6	3.22	0.09322
GO:0050662	coenzyme binding	682	112	87.87	0.09449
GO:0015105	arsenite transmembrane transporter activ...	14	4	1.8	0.09536
GO:0080030	methyl indole-3-acetate esterase activit...	9	3	1.16	0.09876
GO:0080032	methyl jasmonate esterase activity	9	3	1.16	0.09876
GO:0004582	dolichyl-phosphate beta-D-mannosyltransf...	9	3	1.16	0.09876
GO:0000993	RNA polymerase II complex binding	9	3	1.16	0.09876
GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase ...	9	3	1.16	0.09876
