GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0030140	trans-Golgi network transport vesicle	34	1	0.77	0.54231
GO:0016459	myosin complex	34	1	0.77	0.54231
GO:0016021	integral component of membrane	6855	159	155.69	0.54330
GO:0030054	cell junction	1689	43	38.36	0.54979
GO:0055028	cortical microtubule	35	1	0.79	0.55271
GO:0045261	proton-transporting ATP synthase complex...	35	1	0.79	0.55271
GO:0009534	chloroplast thylakoid	823	21	18.69	0.55683
GO:0005774	vacuolar membrane	1266	29	28.75	0.58692
GO:0044815	DNA packaging complex	123	5	2.79	0.59092
GO:0005732	small nucleolar ribonucleoprotein comple...	41	1	0.93	0.61037
GO:0009532	plastid stroma	1286	37	29.21	0.61988
GO:0000145	exocyst	44	1	1	0.63636
GO:0000785	chromatin	264	8	6	0.64519
GO:0031224	intrinsic component of membrane	7102	162	161.3	0.65136
GO:0005623	cell	28265	653	641.97	0.65250
GO:0030125	clathrin vesicle coat	46	1	1.04	0.65271
GO:0044464	cell part	28265	653	641.97	0.65377
GO:0005773	vacuole	2126	55	48.29	0.65675
GO:0005834	heterotrimeric G-protein complex	99	2	2.25	0.66098
GO:0012506	vesicle membrane	147	3	3.34	0.66847
GO:0034357	photosynthetic membrane	694	19	15.76	0.67407
GO:0055035	plastid thylakoid membrane	663	17	15.06	0.67477
GO:0019897	extrinsic component of plasma membrane	132	3	3	0.67668
GO:0031976	plastid thylakoid	823	21	18.69	0.68913
GO:0000790	nuclear chromatin	106	2	2.41	0.69722
GO:0005871	kinesin complex	55	1	1.25	0.71768
GO:0005794	Golgi apparatus	1788	40	40.61	0.72431
GO:0009536	plastid	6095	139	138.43	0.72479
GO:0005770	late endosome	168	3	3.82	0.73776
GO:0009507	chloroplast	6002	135	136.32	0.74893
GO:0030133	transport vesicle	91	2	2.07	0.76498
GO:0005777	peroxisome	397	7	9.02	0.77064
GO:0042175	nuclear outer membrane-endoplasmic retic...	587	12	13.33	0.77510
GO:0098827	endoplasmic reticulum subcompartment	583	12	13.24	0.77535
GO:0005778	peroxisomal membrane	65	1	1.48	0.77573
