GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0008891	glycolate oxidase activity	11	4	1.2	0.02515
GO:0016301	kinase activity	1979	317	216.69	0.02695
GO:0004970	ionotropic glutamate receptor activity	22	6	2.41	0.02730
GO:0044212	transcription regulatory region DNA bind...	611	77	66.9	0.02865
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+...	7	3	0.77	0.03270
GO:0016207	4-coumarate-CoA ligase activity	23	6	2.52	0.03362
GO:0015168	glycerol transmembrane transporter activ...	12	4	1.31	0.03452
GO:0046906	tetrapyrrole binding	557	75	60.99	0.03481
GO:0030551	cyclic nucleotide binding	49	10	5.37	0.03725
GO:0005262	calcium channel activity	18	5	1.97	0.03977
GO:0035673	oligopeptide transmembrane transporter a...	37	8	4.05	0.04376
GO:0005507	copper ion binding	343	48	37.56	0.04538
GO:0052731	phosphocholine phosphatase activity	8	3	0.88	0.04813
GO:0052732	phosphoethanolamine phosphatase activity	8	3	0.88	0.04813
GO:0042973	glucan endo-1,3-beta-D-glucosidase activ...	38	8	4.16	0.05031
GO:0008378	galactosyltransferase activity	45	9	4.93	0.05233
GO:0035198	miRNA binding	26	6	2.85	0.05788
GO:0016843	amine-lyase activity	14	4	1.53	0.05854
GO:0022836	gated channel activity	119	23	13.03	0.05947
GO:0005249	voltage-gated potassium channel activity	53	10	5.8	0.05948
GO:0016705	oxidoreductase activity, acting on paire...	533	77	58.36	0.06319
GO:0016851	magnesium chelatase activity	9	3	0.99	0.06646
GO:0016621	cinnamoyl-CoA reductase activity	9	3	0.99	0.06646
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthas...	9	3	0.99	0.06646
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate...	21	5	2.3	0.07188
GO:0042802	identical protein binding	438	58	47.96	0.07335
GO:0030570	pectate lyase activity	35	7	3.83	0.08171
GO:0015098	molybdate ion transmembrane transporter ...	10	3	1.09	0.08744
GO:0008506	sucrose:proton symporter activity	10	3	1.09	0.08744
GO:0030151	molybdenum ion binding	10	3	1.09	0.08744
GO:0004614	phosphoglucomutase activity	10	3	1.09	0.08744
GO:0004445	inositol-polyphosphate 5-phosphatase act...	16	4	1.75	0.08940
GO:0008889	glycerophosphodiester phosphodiesterase ...	16	4	1.75	0.08940
GO:0004568	chitinase activity	43	8	4.71	0.09222
GO:0015355	secondary active monocarboxylate transme...	9	3	0.99	0.09568
GO:0003885	D-arabinono-1,4-lactone oxidase activity	5	2	0.55	0.09571
GO:0016731	oxidoreductase activity, acting on iron-...	5	2	0.55	0.09571
GO:0016707	gibberellin 3-beta-dioxygenase activity	5	2	0.55	0.09571
GO:0008905	mannose-phosphate guanylyltransferase ac...	5	2	0.55	0.09571
GO:0052635	C-20 gibberellin 2-beta-dioxygenase acti...	5	2	0.55	0.09571
GO:0016661	oxidoreductase activity, acting on other...	5	2	0.55	0.09571
GO:0005459	UDP-galactose transmembrane transporter ...	5	2	0.55	0.09571
GO:0008559	xenobiotic transmembrane transporting AT...	82	13	8.98	0.10958
GO:0052747	sinapyl alcohol dehydrogenase activity	18	4	1.97	0.12650
GO:0102425	myricetin 3-O-glucosyltransferase activi...	39	7	4.27	0.12842
GO:0102360	daphnetin 3-O-glucosyltransferase activi...	39	7	4.27	0.12842
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	2	0.66	0.13341
GO:0004686	elongation factor-2 kinase activity	6	2	0.66	0.13341
GO:0042409	caffeoyl-CoA O-methyltransferase activit...	6	2	0.66	0.13341
