GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0052731	phosphocholine phosphatase activity	8	4	1.68	0.06538
GO:0052732	phosphoethanolamine phosphatase activity	8	4	1.68	0.06538
GO:0003988	acetyl-CoA C-acyltransferase activity	8	4	1.68	0.06538
GO:0042389	omega-3 fatty acid desaturase activity	5	3	1.05	0.06546
GO:0000404	heteroduplex DNA loop binding	5	3	1.05	0.06546
GO:0019156	isoamylase activity	5	3	1.05	0.06546
GO:0102361	esculetin 4-O-beta-glucosyltransferase a...	5	3	1.05	0.06546
GO:0102359	daphnetin 4-O-beta-glucosyltransferase a...	5	3	1.05	0.06546
GO:0004045	aminoacyl-tRNA hydrolase activity	5	3	1.05	0.06546
GO:0017022	myosin binding	10	4	2.09	0.06546
GO:0035673	oligopeptide transmembrane transporter a...	37	12	7.75	0.06983
GO:0033612	receptor serine/threonine kinase binding	37	12	7.75	0.06983
GO:0051185	coenzyme transmembrane transporter activ...	19	7	3.98	0.08332
GO:0016778	diphosphotransferase activity	12	5	2.51	0.08580
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activit...	12	5	2.51	0.08580
GO:0016207	4-coumarate-CoA ligase activity	23	8	4.82	0.08950
GO:0004866	endopeptidase inhibitor activity	63	18	13.2	0.09429
GO:0071949	FAD binding	16	6	3.35	0.09824
GO:0005034	osmosensor activity	16	6	3.35	0.09824
GO:0102360	daphnetin 3-O-glucosyltransferase activi...	39	12	8.17	0.09841
GO:0102425	myricetin 3-O-glucosyltransferase activi...	39	12	8.17	0.09841
GO:0000993	RNA polymerase II complex binding	9	4	1.89	0.09867
GO:0008878	glucose-1-phosphate adenylyltransferase ...	9	4	1.89	0.09867
GO:0016851	magnesium chelatase activity	9	4	1.89	0.09867
GO:0017096	acetylserotonin O-methyltransferase acti...	20	7	4.19	0.10593
GO:0102078	methyl jasmonate methylesterase activity	6	3	1.26	0.11087
GO:0047987	hydroperoxide dehydratase activity	6	3	1.26	0.11087
GO:1901474	azole transmembrane transporter activity	6	3	1.26	0.11087
GO:0030795	jasmonate O-methyltransferase activity	6	3	1.26	0.11087
GO:0004834	tryptophan synthase activity	6	3	1.26	0.11087
GO:0052658	inositol-1,4,5-trisphosphate 5-phosphata...	6	3	1.26	0.11087
GO:0052659	inositol-1,3,4,5-tetrakisphosphate 5-pho...	6	3	1.26	0.11087
GO:0005221	intracellular cyclic nucleotide activate...	6	3	1.26	0.11087
GO:0009978	allene oxide synthase activity	6	3	1.26	0.11087
