GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0047631	ADP-ribose diphosphatase activity	12	3	1.03	0.07649
GO:0016847	1-aminocyclopropane-1-carboxylate syntha...	12	3	1.03	0.07649
GO:0004144	diacylglycerol O-acyltransferase activit...	12	3	1.03	0.07649
GO:0009884	cytokinin receptor activity	12	3	1.03	0.07649
GO:0015930	glutamate synthase activity	8	4	0.68	0.08537
GO:0004607	phosphatidylcholine-sterol O-acyltransfe...	6	2	0.51	0.08685
GO:0050736	O-malonyltransferase activity	6	2	0.51	0.08685
GO:1901474	azole transmembrane transporter activity	6	2	0.51	0.08685
GO:0016831	carboxy-lyase activity	125	16	10.68	0.09209
GO:0008970	phospholipase A1 activity	13	3	1.11	0.09334
GO:0003691	double-stranded telomeric DNA binding	13	3	1.11	0.09334
GO:0003978	UDP-glucose 4-epimerase activity	29	5	2.48	0.09668
GO:0016682	oxidoreductase activity, acting on diphe...	56	8	4.79	0.10222
GO:0080043	quercetin 3-O-glucosyltransferase activi...	153	18	13.07	0.10323
GO:0080044	quercetin 7-O-glucosyltransferase activi...	153	18	13.07	0.10323
GO:0004860	protein kinase inhibitor activity	18	4	1.54	0.11149
GO:0016421	CoA carboxylase activity	14	3	1.2	0.11156
GO:0102229	amylopectin maltohydrolase activity	14	3	1.2	0.11156
GO:0050734	hydroxycinnamoyltransferase activity	26	4	2.22	0.11156
GO:0004012	phospholipid-translocating ATPase activi...	22	4	1.88	0.11310
GO:0015140	malate transmembrane transporter activit...	22	4	1.88	0.11310
GO:0004161	dimethylallyltranstransferase activity	7	2	0.6	0.11489
GO:0004130	cytochrome-c peroxidase activity	7	2	0.6	0.11489
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kin...	7	2	0.6	0.11489
GO:0045549	9-cis-epoxycarotenoid dioxygenase activi...	7	2	0.6	0.11489
GO:0004337	geranyltranstransferase activity	7	2	0.6	0.11489
GO:0015662	ATPase activity, coupled to transmembran...	107	13	9.14	0.12470
GO:0015217	ADP transmembrane transporter activity	23	4	1.97	0.12814
GO:0015181	arginine transmembrane transporter activ...	15	3	1.28	0.13100
GO:0015189	L-lysine transmembrane transporter activ...	15	3	1.28	0.13100
