GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0042575	DNA polymerase complex	9	1	0.81	0.5737
GO:0032300	mismatch repair complex	9	1	0.81	0.5737
GO:0005663	DNA replication factor C complex	9	1	0.81	0.5737
GO:0016605	PML body	9	1	0.81	0.5737
GO:0005795	Golgi stack	93	8	8.4	0.5925
GO:0010369	chromocenter	22	2	1.99	0.6036
GO:0005749	mitochondrial respiratory chain complex ...	10	1	0.9	0.6122
GO:0035097	histone methyltransferase complex	10	1	0.9	0.6122
GO:0009705	plant-type vacuole membrane	250	31	22.59	0.6264
GO:0012511	monolayer-surrounded lipid storage body	11	1	0.99	0.6472
GO:0090406	pollen tube	108	9	9.76	0.6497
GO:0071944	cell periphery	7143	941	645.46	0.6588
GO:0009509	chromoplast	12	1	1.08	0.6791
GO:0005785	signal recognition particle receptor com...	12	1	1.08	0.6791
GO:0016602	CCAAT-binding factor complex	12	1	1.08	0.6791
GO:0000795	synaptonemal complex	12	1	1.08	0.6791
GO:0005794	Golgi apparatus	1788	154	161.57	0.6821
GO:0098590	plasma membrane region	41	5	3.7	0.7079
GO:0030687	preribosome, large subunit precursor	13	1	1.17	0.7081
GO:0009986	cell surface	40	3	3.61	0.7134
GO:0005677	chromatin silencing complex	27	2	2.44	0.7147
GO:0009504	cell plate	54	4	4.88	0.7310
GO:0000419	RNA polymerase V complex	28	2	2.53	0.7335
GO:0000347	THO complex	14	1	1.27	0.7345
GO:0009501	amyloplast	14	1	1.27	0.7345
GO:0017119	Golgi transport complex	15	1	1.36	0.7585
GO:0005885	Arp2/3 protein complex	15	1	1.36	0.7585
GO:0032580	Golgi cisterna membrane	43	3	3.89	0.7586
GO:0005769	early endosome	48	6	4.34	0.7675
GO:0005884	actin filament	30	2	2.71	0.7679
GO:0042175	nuclear outer membrane-endoplasmic retic...	587	52	53.04	0.7783
GO:0005664	nuclear origin of replication recognitio...	16	1	1.45	0.7804
GO:0015030	Cajal body	16	1	1.45	0.7804
GO:0044432	endoplasmic reticulum part	658	65	59.46	0.7995
GO:0044439	peroxisomal part	72	6	6.51	0.8002
GO:0030126	COPI vesicle coat	17	1	1.54	0.8002
GO:0048471	perinuclear region of cytoplasm	18	1	1.63	0.8183
GO:0098827	endoplasmic reticulum subcompartment	583	52	52.68	0.8298
GO:0005778	peroxisomal membrane	65	6	5.87	0.8313
GO:0000139	Golgi membrane	516	43	46.63	0.8329
GO:0030686	90S preribosome	19	1	1.72	0.8347
GO:0034707	chloride channel complex	19	1	1.72	0.8347
GO:0000791	euchromatin	19	1	1.72	0.8347
GO:0000421	autophagosome membrane	19	1	1.72	0.8347
GO:0034045	phagophore assembly site membrane	19	1	1.72	0.8347
