GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0009927	histidine phosphotransfer kinase activit...	13	3	0.7	0.02967
GO:0015301	anion:anion antiporter activity	33	5	1.78	0.03036
GO:0140110	transcription regulator activity	2279	143	122.68	0.03117
GO:0047760	butyrate-CoA ligase activity	23	4	1.24	0.03265
GO:0015112	nitrate transmembrane transporter activi...	34	5	1.83	0.03407
GO:0102483	scopolin beta-glucosidase activity	58	7	3.12	0.03544
GO:1901474	azole transmembrane transporter activity	6	2	0.32	0.03758
GO:0061604	molybdopterin-synthase sulfurtransferase...	6	2	0.32	0.03758
GO:0061605	molybdopterin-synthase adenylyltransfera...	6	2	0.32	0.03758
GO:0009978	allene oxide synthase activity	6	2	0.32	0.03758
GO:0047987	hydroperoxide dehydratase activity	6	2	0.32	0.03758
GO:0004014	adenosylmethionine decarboxylase activit...	6	2	0.32	0.03758
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	2	0.32	0.03758
GO:0030795	jasmonate O-methyltransferase activity	6	2	0.32	0.03758
GO:0102078	methyl jasmonate methylesterase activity	6	2	0.32	0.03758
GO:0048037	cofactor binding	1512	102	81.39	0.04050
GO:0004022	alcohol dehydrogenase (NAD) activity	36	5	1.94	0.04230
GO:0008453	alanine-glyoxylate transaminase activity	15	3	0.81	0.04359
GO:0004372	glycine hydroxymethyltransferase activit...	15	3	0.81	0.04359
GO:0016161	beta-amylase activity	15	3	0.81	0.04359
GO:0015562	efflux transmembrane transporter activit...	81	9	4.36	0.04498
GO:0004301	epoxide hydrolase activity	26	4	1.4	0.04858
GO:0043621	protein self-association	103	10	5.54	0.05074
GO:0015575	mannitol transmembrane transporter activ...	7	2	0.38	0.05076
GO:0015576	sorbitol transmembrane transporter activ...	7	2	0.38	0.05076
GO:0010295	(+)-abscisic acid 8'-hydroxylase activit...	7	2	0.38	0.05076
GO:0047782	coniferin beta-glucosidase activity	7	2	0.38	0.05076
GO:0052793	pectin acetylesterase activity	7	2	0.38	0.05076
GO:0015173	aromatic amino acid transmembrane transp...	7	2	0.38	0.05076
GO:0015120	phosphoglycerate transmembrane transport...	7	2	0.38	0.05076
GO:0015148	D-xylose transmembrane transporter activ...	7	2	0.38	0.05076
GO:0015591	D-ribose transmembrane transporter activ...	7	2	0.38	0.05076
GO:0016765	transferase activity, transferring alkyl...	161	14	8.67	0.05267
GO:0005506	iron ion binding	419	33	22.55	0.05465
GO:0008139	nuclear localization sequence binding	78	8	4.2	0.05831
GO:0051537	2 iron, 2 sulfur cluster binding	92	9	4.95	0.05940
GO:0031409	pigment binding	28	4	1.51	0.06119
GO:0005217	intracellular ligand-gated ion channel a...	28	4	1.51	0.06119
GO:0004069	L-aspartate:2-oxoglutarate aminotransfer...	8	2	0.43	0.06531
GO:0003988	acetyl-CoA C-acyltransferase activity	8	2	0.43	0.06531
GO:0010428	methyl-CpNpG binding	8	2	0.43	0.06531
GO:0010429	methyl-CpNpN binding	8	2	0.43	0.06531
GO:0090353	polygalacturonase inhibitor activity	8	2	0.43	0.06531
GO:0008526	phosphatidylinositol transporter activit...	18	3	0.97	0.06943
GO:0005354	galactose transmembrane transporter acti...	19	3	1.02	0.07927
GO:0005092	GDP-dissociation inhibitor activity	19	3	1.02	0.07927
GO:0070567	cytidylyltransferase activity	19	3	1.02	0.07927
GO:0016682	oxidoreductase activity, acting on diphe...	56	6	3.01	0.07956
GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase ...	9	2	0.48	0.08104
GO:0010385	double-stranded methylated DNA binding	9	2	0.48	0.08104
GO:0080032	methyl jasmonate esterase activity	9	2	0.48	0.08104
GO:0000993	RNA polymerase II complex binding	9	2	0.48	0.08104
GO:0008878	glucose-1-phosphate adenylyltransferase ...	9	2	0.48	0.08104
GO:0016629	12-oxophytodienoate reductase activity	20	3	1.08	0.08968
GO:0051539	4 iron, 4 sulfur cluster binding	87	8	4.68	0.09627
GO:0019139	cytokinin dehydrogenase activity	10	2	0.54	0.09779
GO:0001085	RNA polymerase II transcription factor b...	33	4	1.78	0.09938
GO:0042802	identical protein binding	438	30	23.58	0.10588
GO:0031406	carboxylic acid binding	94	9	5.06	0.10603
GO:0047724	inosine nucleosidase activity	22	3	1.18	0.11207
GO:0008793	aromatic-amino-acid:2-oxoglutarate amino...	11	2	0.59	0.11540
GO:0010277	chlorophyllide a oxygenase [overall] act...	11	2	0.59	0.11540
GO:0048027	mRNA 5'-UTR binding	11	2	0.59	0.11540
GO:0050281	serine-glyoxylate transaminase activity	11	2	0.59	0.11540
