GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0047274	galactinol-sucrose galactosyltransferase...	6	1	0.14	0.13077
GO:0055055	D-glucose:proton symporter activity	6	1	0.14	0.13077
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	1	0.14	0.13077
GO:0015578	mannose transmembrane transporter activi...	6	1	0.14	0.13077
GO:0004650	polygalacturonase activity	117	5	2.7	0.13455
GO:0052634	C-19 gibberellin 2-beta-dioxygenase acti...	7	1	0.16	0.15084
GO:0008430	selenium binding	7	1	0.16	0.15084
GO:0045549	9-cis-epoxycarotenoid dioxygenase activi...	7	1	0.16	0.15084
GO:0022841	potassium ion leak channel activity	7	1	0.16	0.15084
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+...	7	1	0.16	0.15084
GO:0097027	ubiquitin-protein transferase activator ...	7	1	0.16	0.15084
GO:0004828	serine-tRNA ligase activity	7	1	0.16	0.15084
GO:0008964	phosphoenolpyruvate carboxylase activity	7	1	0.16	0.15084
GO:0009672	auxin:proton symporter activity	31	2	0.72	0.16001
GO:0017172	cysteine dioxygenase activity	8	1	0.18	0.17045
GO:0102490	8-oxo-dGTP phosphohydrolase activity	8	1	0.18	0.17045
GO:0008574	ATP-dependent microtubule motor activity...	8	1	0.18	0.17045
GO:0000293	ferric-chelate reductase activity	8	1	0.18	0.17045
GO:0019158	mannokinase activity	8	1	0.18	0.17045
GO:0010011	auxin binding	8	1	0.18	0.17045
GO:0005536	glucose binding	8	1	0.18	0.17045
GO:0010997	anaphase-promoting complex binding	8	1	0.18	0.17045
GO:0046982	protein heterodimerization activity	234	8	5.4	0.17550
GO:0046915	transition metal ion transmembrane trans...	95	4	2.19	0.17714
GO:0052689	carboxylic ester hydrolase activity	425	14	9.81	0.17743
GO:0004435	phosphatidylinositol phospholipase C act...	9	1	0.21	0.18960
GO:0052861	glucan endo-1,3-beta-glucanase activity,...	9	1	0.21	0.18960
GO:0047769	arogenate dehydratase activity	9	1	0.21	0.18960
GO:0004664	prephenate dehydratase activity	9	1	0.21	0.18960
