GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0052658	inositol-1,4,5-trisphosphate 5-phosphata...	6	3	1.1	0.07919
GO:0052659	inositol-1,3,4,5-tetrakisphosphate 5-pho...	6	3	1.1	0.07919
GO:0004478	methionine adenosyltransferase activity	6	3	1.1	0.07919
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	3	1.1	0.07919
GO:0004014	adenosylmethionine decarboxylase activit...	6	3	1.1	0.07919
GO:0004601	peroxidase activity	191	45	34.97	0.08576
GO:0004614	phosphoglucomutase activity	10	4	1.83	0.09298
GO:0008506	sucrose:proton symporter activity	10	4	1.83	0.09298
GO:0016711	flavonoid 3'-monooxygenase activity	10	4	1.83	0.09298
GO:0046715	active borate transmembrane transporter ...	10	4	1.83	0.09298
GO:0004165	dodecenoyl-CoA delta-isomerase activity	10	4	1.83	0.09298
GO:0003995	acyl-CoA dehydrogenase activity	14	5	2.56	0.09619
GO:0004364	glutathione transferase activity	72	18	13.18	0.09704
GO:0051015	actin filament binding	59	15	10.8	0.10912
GO:0043130	ubiquitin binding	32	9	5.86	0.11639
GO:0051185	coenzyme transmembrane transporter activ...	19	6	3.48	0.11829
GO:0070567	cytidylyltransferase activity	19	6	3.48	0.11829
GO:0008725	DNA-3-methyladenine glycosylase activity	7	3	1.28	0.12019
GO:0016040	glutamate synthase (NADH) activity	7	3	1.28	0.12019
GO:0000064	L-ornithine transmembrane transporter ac...	7	3	1.28	0.12019
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kin...	7	3	1.28	0.12019
GO:0004337	geranyltranstransferase activity	7	3	1.28	0.12019
GO:0045548	phenylalanine ammonia-lyase activity	7	3	1.28	0.12019
GO:0042282	hydroxymethylglutaryl-CoA reductase acti...	7	3	1.28	0.12019
GO:0004420	hydroxymethylglutaryl-CoA reductase (NAD...	7	3	1.28	0.12019
GO:0010295	(+)-abscisic acid 8'-hydroxylase activit...	7	3	1.28	0.12019
GO:0052793	pectin acetylesterase activity	7	3	1.28	0.12019
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kin...	15	5	2.75	0.12344
GO:0009044	xylan 1,4-beta-xylosidase activity	28	8	5.13	0.12513
GO:0015174	basic amino acid transmembrane transport...	28	8	5.13	0.12513
GO:0033612	receptor serine/threonine kinase binding	37	10	6.77	0.12517
