GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0019199	transmembrane receptor protein kinase ac...	202	27	18.31	0.02671
GO:0005507	copper ion binding	343	42	31.09	0.02824
GO:0010997	anaphase-promoting complex binding	8	3	0.73	0.02942
GO:0017172	cysteine dioxygenase activity	8	3	0.73	0.02942
GO:0090353	polygalacturonase inhibitor activity	8	3	0.73	0.02942
GO:0005200	structural constituent of cytoskeleton	57	10	5.17	0.03089
GO:0030246	carbohydrate binding	403	48	36.53	0.03441
GO:0009044	xylan 1,4-beta-xylosidase activity	28	6	2.54	0.03655
GO:0004864	protein phosphatase inhibitor activity	15	4	1.36	0.04081
GO:0033612	receptor serine/threonine kinase binding	37	7	3.35	0.04591
GO:0015171	amino acid transmembrane transporter act...	219	28	19.85	0.04966
GO:0005034	osmosensor activity	16	4	1.45	0.05063
GO:0016684	oxidoreductase activity, acting on perox...	197	25	17.86	0.05412
GO:0004579	dolichyl-diphosphooligosaccharide-protei...	10	3	0.91	0.05499
GO:0016711	flavonoid 3'-monooxygenase activity	10	3	0.91	0.05499
GO:0004614	phosphoglucomutase activity	10	3	0.91	0.05499
GO:0008865	fructokinase activity	10	3	0.91	0.05499
GO:0046715	active borate transmembrane transporter ...	10	3	0.91	0.05499
GO:0008408	3'-5' exonuclease activity	55	9	4.99	0.05778
GO:0042054	histone methyltransferase activity	64	10	5.8	0.06136
GO:0008519	ammonium transmembrane transporter activ...	17	4	1.54	0.06162
GO:0016301	kinase activity	1979	238	179.39	0.06371
GO:0102336	3-oxo-arachidoyl-CoA synthase activity	32	6	2.9	0.06470
GO:0102337	3-oxo-cerotoyl-CoA synthase activity	32	6	2.9	0.06470
GO:0102338	3-oxo-lignoceronyl-CoA synthase activity	32	6	2.9	0.06470
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activi...	5	2	0.45	0.06824
GO:0000404	heteroduplex DNA loop binding	5	2	0.45	0.06824
GO:0016707	gibberellin 3-beta-dioxygenase activity	5	2	0.45	0.06824
GO:0047218	hydroxycinnamate 4-beta-glucosyltransfer...	5	2	0.45	0.06824
GO:0050362	L-tryptophan:2-oxoglutarate aminotransfe...	5	2	0.45	0.06824
GO:0102361	esculetin 4-O-beta-glucosyltransferase a...	5	2	0.45	0.06824
GO:0102359	daphnetin 4-O-beta-glucosyltransferase a...	5	2	0.45	0.06824
GO:0030552	cAMP binding	25	5	2.27	0.07025
GO:0030553	cGMP binding	25	5	2.27	0.07025
GO:0034062	5'-3' RNA polymerase activity	119	16	10.79	0.07148
GO:0020037	heme binding	481	53	43.6	0.07982
GO:0015204	urea transmembrane transporter activity	12	3	1.09	0.08807
GO:0009884	cytokinin receptor activity	12	3	1.09	0.08807
GO:0015168	glycerol transmembrane transporter activ...	12	3	1.09	0.08807
GO:0005524	ATP binding	3507	340	317.9	0.08814
GO:0015203	polyamine transmembrane transporter acti...	6	2	0.54	0.09633
GO:0050284	sinapate 1-glucosyltransferase activity	6	2	0.54	0.09633
GO:0052658	inositol-1,4,5-trisphosphate 5-phosphata...	6	2	0.54	0.09633
GO:0052659	inositol-1,3,4,5-tetrakisphosphate 5-pho...	6	2	0.54	0.09633
GO:0004565	beta-galactosidase activity	53	8	4.8	0.10339
GO:0001653	peptide receptor activity	13	3	1.18	0.10707
GO:0016884	carbon-nitrogen ligase activity, with gl...	13	3	1.18	0.10707
GO:0003756	protein disulfide isomerase activity	37	6	3.35	0.11368
GO:0004713	protein tyrosine kinase activity	29	5	2.63	0.11695
GO:0016645	oxidoreductase activity, acting on the C...	46	7	4.17	0.11892
GO:0008422	beta-glucosidase activity	120	24	10.88	0.11911
GO:0052691	UDP-arabinopyranose mutase activity	7	2	0.63	0.12699
GO:0015120	phosphoglycerate transmembrane transport...	7	2	0.63	0.12699
GO:0005089	Rho guanyl-nucleotide exchange factor ac...	14	3	1.27	0.12750
GO:0009982	pseudouridine synthase activity	22	4	1.99	0.13282
GO:0016709	oxidoreductase activity, acting on paire...	237	29	21.48	0.13651
GO:0019210	kinase inhibitor activity	19	4	1.72	0.14909
GO:0015101	organic cation transmembrane transporter...	23	4	2.08	0.14991
GO:0010328	auxin influx transmembrane transporter a...	23	4	2.08	0.14991
GO:0050664	oxidoreductase activity, acting on NAD(P...	23	4	2.08	0.14991
GO:0019825	oxygen binding	312	34	28.28	0.15055
GO:0080043	quercetin 3-O-glucosyltransferase activi...	153	18	13.87	0.15253
GO:0080044	quercetin 7-O-glucosyltransferase activi...	153	18	13.87	0.15253
GO:0052731	phosphocholine phosphatase activity	8	2	0.73	0.15951
GO:0052732	phosphoethanolamine phosphatase activity	8	2	0.73	0.15951
GO:0010011	auxin binding	8	2	0.73	0.15951
