GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0005515	protein binding	6353	645	587.31	0.02203
GO:0004866	endopeptidase inhibitor activity	63	11	5.82	0.02850
GO:0003825	alpha,alpha-trehalose-phosphate synthase...	8	3	0.74	0.03099
GO:0008198	ferrous iron binding	8	3	0.74	0.03099
GO:0010428	methyl-CpNpG binding	8	3	0.74	0.03099
GO:0010429	methyl-CpNpN binding	8	3	0.74	0.03099
GO:0046592	polyamine oxidase activity	8	3	0.74	0.03099
GO:0004364	glutathione transferase activity	72	12	6.66	0.03169
GO:0004860	protein kinase inhibitor activity	18	5	1.66	0.03427
GO:0010181	FMN binding	73	12	6.75	0.03485
GO:0000155	phosphorelay sensor kinase activity	42	8	3.88	0.03631
GO:0030170	pyridoxal phosphate binding	134	19	12.39	0.03984
GO:0080032	methyl jasmonate esterase activity	9	3	0.83	0.04334
GO:0016621	cinnamoyl-CoA reductase activity	9	3	0.83	0.04334
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kin...	15	4	1.39	0.04344
GO:0052742	phosphatidylinositol kinase activity	15	4	1.39	0.04344
GO:0015140	malate transmembrane transporter activit...	22	5	2.03	0.04680
GO:0071949	FAD binding	16	4	1.48	0.05381
GO:0015101	organic cation transmembrane transporter...	23	5	2.13	0.05540
GO:0015217	ADP transmembrane transporter activity	23	5	2.13	0.05540
GO:0030151	molybdenum ion binding	10	3	0.92	0.05776
GO:0004176	ATP-dependent peptidase activity	39	7	3.61	0.06395
GO:0001077	proximal promoter DNA-binding transcript...	5	2	0.46	0.07071
GO:0016756	glutathione gamma-glutamylcysteinyltrans...	5	2	0.46	0.07071
GO:0004066	asparagine synthase (glutamine-hydrolyzi...	5	2	0.46	0.07071
GO:0017153	sodium:dicarboxylate symporter activity	11	3	1.02	0.07412
GO:0120013	intermembrane lipid transfer activity	11	3	1.02	0.07412
GO:0016408	C-acyltransferase activity	22	5	2.03	0.07810
GO:0016638	oxidoreductase activity, acting on the C...	57	11	5.27	0.08625
GO:0015166	polyol transmembrane transporter activit...	26	5	2.4	0.08630
GO:0051213	dioxygenase activity	224	39	20.71	0.08739
GO:0070567	cytidylyltransferase activity	19	4	1.76	0.09206
GO:0045543	gibberellin 2-beta-dioxygenase activity	12	3	1.11	0.09226
GO:0009884	cytokinin receptor activity	12	3	1.11	0.09226
GO:0004478	methionine adenosyltransferase activity	6	2	0.55	0.09970
GO:0004014	adenosylmethionine decarboxylase activit...	6	2	0.55	0.09970
GO:0000822	inositol hexakisphosphate binding	6	2	0.55	0.09970
GO:0003994	aconitate hydratase activity	6	2	0.55	0.09970
GO:0033926	glycopeptide alpha-N-acetylgalactosamini...	6	2	0.55	0.09970
GO:0000104	succinate dehydrogenase activity	6	2	0.55	0.09970
GO:0046577	long-chain-alcohol oxidase activity	6	2	0.55	0.09970
GO:0004607	phosphatidylcholine-sterol O-acyltransfe...	6	2	0.55	0.09970
GO:0008483	transaminase activity	75	11	6.93	0.10926
GO:0009927	histidine phosphotransfer kinase activit...	13	3	1.2	0.11203
GO:0008970	phospholipase A1 activity	13	3	1.2	0.11203
GO:0015665	alcohol transmembrane transporter activi...	13	3	1.2	0.11203
GO:0005347	ATP transmembrane transporter activity	21	4	1.94	0.12305
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	7	2	0.65	0.13127
GO:0004161	dimethylallyltranstransferase activity	7	2	0.65	0.13127
