GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0050660	flavin adenine dinucleotide binding	214	1	0.71	0.51029
GO:0003924	GTPase activity	237	1	0.79	0.54660
GO:0009055	electron transfer activity	274	1	0.91	0.59951
GO:0008134	transcription factor binding	292	1	0.97	0.62300
GO:0005525	GTP binding	303	1	1.01	0.63667
GO:0043531	ADP binding	330	1	1.09	0.66819
GO:0016874	ligase activity	403	2	1.34	0.72160
GO:0097367	carbohydrate derivative binding	4093	13	13.58	0.73307
GO:0015293	symporter activity	410	1	1.36	0.74655
GO:0019899	enzyme binding	546	4	1.81	0.74934
GO:0030554	adenyl nucleotide binding	3668	10	12.17	0.76304
GO:0032553	ribonucleotide binding	4016	12	13.33	0.76337
GO:0005198	structural molecule activity	849	3	2.82	0.77392
GO:0017076	purine nucleotide binding	3955	11	13.12	0.77463
GO:0043168	anion binding	4744	14	15.74	0.79213
GO:0032559	adenyl ribonucleotide binding	3667	10	12.17	0.79983
GO:0032555	purine ribonucleotide binding	3954	11	13.12	0.81314
GO:0035639	purine ribonucleoside triphosphate bindi...	3794	10	12.59	0.81817
GO:0005524	ATP binding	3507	9	11.64	0.83758
GO:1901265	nucleoside phosphate binding	4638	13	15.39	0.87837
GO:0046983	protein dimerization activity	947	3	3.14	0.88751
