GO.ID	Term	Annotated	Significant	Expected	p.value
GO:1901682	sulfur compound transmembrane transporte...	49	10	5.39	0.03818
GO:0016760	cellulose synthase (UDP-forming) activit...	36	8	3.96	0.03862
GO:0015925	galactosidase activity	63	12	6.93	0.03999
GO:0016796	exonuclease activity, active with either...	43	9	4.73	0.04146
GO:0008142	oxysterol binding	24	6	2.64	0.04153
GO:0035673	oligopeptide transmembrane transporter a...	37	8	4.07	0.04469
GO:0050734	hydroxycinnamoyltransferase activity	26	7	2.86	0.04619
GO:0140101	catalytic activity, acting on a tRNA	155	28	17.04	0.04697
GO:0003825	alpha,alpha-trehalose-phosphate synthase...	8	3	0.88	0.04865
GO:0070401	NADP+ binding	8	3	0.88	0.04865
GO:0102483	scopolin beta-glucosidase activity	58	11	6.38	0.04927
GO:0051185	coenzyme transmembrane transporter activ...	19	5	2.09	0.05002
GO:0015926	glucosidase activity	140	22	15.39	0.05430
GO:0052716	hydroquinone:oxygen oxidoreductase activ...	32	7	3.52	0.05538
GO:0004176	ATP-dependent peptidase activity	39	8	4.29	0.05864
GO:0001056	RNA polymerase III activity	26	6	2.86	0.05886
GO:0015605	organophosphate ester transmembrane tran...	47	9	5.17	0.06080
GO:0015301	anion:anion antiporter activity	33	7	3.63	0.06390
GO:0005507	copper ion binding	343	47	37.71	0.06680
GO:0008483	transaminase activity	75	14	8.25	0.06683
GO:0004435	phosphatidylinositol phospholipase C act...	9	3	0.99	0.06715
GO:0080030	methyl indole-3-acetate esterase activit...	9	3	0.99	0.06715
GO:0080032	methyl jasmonate esterase activity	9	3	0.99	0.06715
GO:0016851	magnesium chelatase activity	9	3	0.99	0.06715
GO:0004605	phosphatidate cytidylyltransferase activ...	9	3	0.99	0.06715
GO:0070403	NAD+ binding	9	3	0.99	0.06715
GO:0008878	glucose-1-phosphate adenylyltransferase ...	9	3	0.99	0.06715
GO:0016407	acetyltransferase activity	187	28	20.56	0.06746
GO:0003951	NAD+ kinase activity	15	4	1.65	0.07407
GO:0035242	protein-arginine omega-N asymmetric meth...	15	4	1.65	0.07407
GO:0008106	alcohol dehydrogenase (NADP+) activity	22	5	2.42	0.08621
GO:0004579	dolichyl-diphosphooligosaccharide-protei...	10	3	1.1	0.08832
GO:0016004	phospholipase activator activity	10	3	1.1	0.08832
GO:0003883	CTP synthase activity	5	2	0.55	0.09643
GO:0004072	aspartate kinase activity	5	2	0.55	0.09643
GO:0032442	phenylcoumaran benzylic ether reductase ...	5	2	0.55	0.09643
GO:0008184	glycogen phosphorylase activity	5	2	0.55	0.09643
GO:0050269	coniferyl-aldehyde dehydrogenase activit...	5	2	0.55	0.09643
GO:0102499	SHG alpha-glucan phosphorylase activity	5	2	0.55	0.09643
GO:0010328	auxin influx transmembrane transporter a...	23	5	2.53	0.10065
GO:0003756	protein disulfide isomerase activity	37	7	4.07	0.10540
GO:0070717	poly-purine tract binding	17	4	1.87	0.10850
GO:0051538	3 iron, 4 sulfur cluster binding	11	3	1.21	0.11188
GO:0044877	protein-containing complex binding	184	30	20.23	0.11356
GO:0016627	oxidoreductase activity, acting on the C...	112	17	12.31	0.11823
GO:0090482	vitamin transmembrane transporter activi...	18	4	1.98	0.12795
GO:0102391	decanoate-CoA ligase activity	18	4	1.98	0.12795
GO:0010279	indole-3-acetic acid amido synthetase ac...	6	2	0.66	0.13436
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	2	0.66	0.13436
GO:0052901	spermine:oxygen oxidoreductase (spermidi...	6	2	0.66	0.13436
GO:0016842	amidine-lyase activity	6	2	0.66	0.13436
GO:0005275	amine transmembrane transporter activity	6	2	0.66	0.13436
GO:0090440	abscisic acid transmembrane transporter ...	6	2	0.66	0.13436
