GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0044421	extracellular region part	162	1	0.19	1.0000
GO:0019866	organelle inner membrane	556	1	0.67	1.0000
GO:0044422	organelle part	7774	12	9.35	1.0000
GO:0044424	intracellular part	25254	32	30.36	1.0000
GO:0044427	chromosomal part	468	1	0.56	1.0000
GO:0030054	cell junction	1689	5	2.03	1.0000
GO:0044428	nuclear part	1699	6	2.04	1.0000
GO:0044429	mitochondrial part	709	1	0.85	1.0000
GO:0098562	cytoplasmic side of membrane	137	1	0.16	1.0000
GO:0005789	endoplasmic reticulum membrane	582	1	0.7	1.0000
GO:1905360	GTPase complex	99	1	0.12	1.0000
GO:0043228	non-membrane-bounded organelle	2452	5	2.95	1.0000
GO:0070013	intracellular organelle lumen	1647	5	1.98	1.0000
GO:1905368	peptidase complex	94	1	0.11	1.0000
GO:1905369	endopeptidase complex	87	1	0.1	1.0000
GO:0030312	external encapsulating structure	1389	4	1.67	1.0000
GO:0098552	side of membrane	158	1	0.19	1.0000
GO:0031410	cytoplasmic vesicle	847	1	1.02	1.0000
GO:0015934	large ribosomal subunit	351	2	0.42	1.0000
GO:0098800	inner mitochondrial membrane protein com...	220	1	0.26	1.0000
GO:0030684	preribosome	52	1	0.06	1.0000
GO:0098805	whole membrane	1724	1	2.07	1.0000
GO:0098796	membrane protein complex	890	3	1.07	1.0000
GO:0098797	plasma membrane protein complex	150	1	0.18	1.0000
GO:0098798	mitochondrial protein complex	274	1	0.33	1.0000
GO:0031090	organelle membrane	2911	3	3.5	1.0000
GO:0032991	protein-containing complex	3707	9	4.46	1.0000
GO:0044445	cytosolic part	679	3	0.82	1.0000
GO:0044446	intracellular organelle part	7759	12	9.33	1.0000
GO:0005791	rough endoplasmic reticulum	12	1	0.01	1.0000
GO:0042579	microbody	397	1	0.48	1.0000
GO:0009505	plant-type cell wall	546	2	0.66	1.0000
GO:0009898	cytoplasmic side of plasma membrane	118	1	0.14	1.0000
GO:0012505	endomembrane system	3282	3	3.95	1.0000
