GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0030054	cell junction	1689	4	3.07	1.000
GO:0044428	nuclear part	1699	4	3.09	1.000
GO:0044429	mitochondrial part	709	1	1.29	1.000
GO:0098562	cytoplasmic side of membrane	137	1	0.25	1.000
GO:1990234	transferase complex	611	1	1.11	1.000
GO:1905360	GTPase complex	99	1	0.18	1.000
GO:0005618	cell wall	1389	1	2.53	1.000
GO:0055035	plastid thylakoid membrane	663	2	1.21	1.000
GO:0005856	cytoskeleton	525	1	0.96	1.000
GO:0000428	DNA-directed RNA polymerase complex	128	1	0.23	1.000
GO:0043228	non-membrane-bounded organelle	2452	4	4.46	1.000
GO:0070013	intracellular organelle lumen	1647	3	3	1.000
GO:0042651	thylakoid membrane	693	2	1.26	1.000
GO:0030312	external encapsulating structure	1389	1	2.53	1.000
GO:0098552	side of membrane	158	1	0.29	1.000
GO:0015934	large ribosomal subunit	351	1	0.64	1.000
GO:0015629	actin cytoskeleton	120	1	0.22	1.000
GO:0098791	Golgi subcompartment	808	1	1.47	1.000
GO:0098805	whole membrane	1724	2	3.14	1.000
GO:0098796	membrane protein complex	890	2	1.62	1.000
GO:0098797	plasma membrane protein complex	150	1	0.27	1.000
GO:0032991	protein-containing complex	3707	7	6.75	1.000
GO:0044445	cytosolic part	679	1	1.24	1.000
GO:0044446	intracellular organelle part	7759	16	14.12	1.000
GO:0032993	protein-DNA complex	149	2	0.27	1.000
GO:0042579	microbody	397	1	0.72	1.000
GO:0005794	Golgi apparatus	1788	2	3.25	1.000
GO:0009898	cytoplasmic side of plasma membrane	118	1	0.21	1.000
