GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0005885	Arp2/3 protein complex	15	2	0.9	0.22557
GO:0019898	extrinsic component of membrane	208	21	12.46	0.24057
GO:0015030	Cajal body	16	2	0.96	0.24824
GO:0009517	PSII associated light-harvesting complex...	5	1	0.3	0.26566
GO:0005854	nascent polypeptide-associated complex	5	1	0.3	0.26566
GO:0035619	root hair tip	5	1	0.3	0.26566
GO:0035101	FACT complex	5	1	0.3	0.26566
GO:0098687	chromosomal region	119	17	7.13	0.26842
GO:0048471	perinuclear region of cytoplasm	18	2	1.08	0.29367
GO:0030124	AP-4 adaptor complex	6	1	0.36	0.30964
GO:0005853	eukaryotic translation elongation factor...	6	1	0.36	0.30964
GO:0034518	RNA cap binding complex	6	1	0.36	0.30964
GO:0005618	cell wall	1389	95	83.18	0.32321
GO:0009506	plasmodesma	1686	111	100.96	0.32625
GO:0005887	integral component of plasma membrane	359	26	21.5	0.33190
GO:0000159	protein phosphatase type 2A complex	20	2	1.2	0.33870
GO:0055028	cortical microtubule	35	3	2.1	0.35001
GO:0005960	glycine cleavage complex	7	1	0.42	0.35099
GO:0000177	cytoplasmic exosome (RNase complex)	7	1	0.42	0.35099
GO:0033588	Elongator holoenzyme complex	7	1	0.42	0.35099
GO:0009507	chloroplast	6002	449	359.43	0.37626
GO:0022625	cytosolic large ribosomal subunit	307	26	18.38	0.38096
GO:0010319	stromule	92	9	5.51	0.38207
GO:0005758	mitochondrial intermembrane space	22	2	1.32	0.38280
GO:0031012	extracellular matrix	37	3	2.22	0.38326
GO:0048188	Set1C/COMPASS complex	8	1	0.48	0.38987
GO:1990726	Lsm1-7-Pat1 complex	8	1	0.48	0.38987
GO:0005971	ribonucleoside-diphosphate reductase com...	8	1	0.48	0.38987
GO:0042555	MCM complex	8	1	0.48	0.38987
GO:0099513	polymeric cytoskeletal fiber	262	34	15.69	0.39371
GO:0005634	nucleus	11883	737	711.61	0.39579
GO:0055044	symplast	1686	111	100.96	0.39688
GO:0019013	viral nucleocapsid	23	2	1.38	0.40438
GO:0009527	plastid outer membrane	67	5	4.01	0.40649
GO:0030054	cell junction	1689	112	101.14	0.42124
GO:1905360	GTPase complex	99	12	5.93	0.42541
GO:0009508	plastid chromosome	24	2	1.44	0.42559
GO:0005815	microtubule organizing center	10	1	0.6	0.46077
GO:0031463	Cul3-RING ubiquitin ligase complex	10	1	0.6	0.46077
GO:0005856	cytoskeleton	525	52	31.44	0.46394
GO:0015629	actin cytoskeleton	120	9	7.19	0.48671
GO:0012511	monolayer-surrounded lipid storage body	11	1	0.66	0.49307
GO:0032040	small-subunit processome	28	2	1.68	0.50615
