GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0005945	6-phosphofructokinase complex	10	2	1.26	0.36412
GO:0031463	Cul3-RING ubiquitin ligase complex	10	2	1.26	0.36412
GO:0030076	light-harvesting complex	43	7	5.41	0.36588
GO:0009504	cell plate	54	8	6.79	0.36792
GO:0005834	heterotrimeric G-protein complex	99	16	12.45	0.38650
GO:0019005	SCF ubiquitin ligase complex	55	8	6.92	0.38795
GO:0005819	spindle	113	17	14.21	0.39588
GO:0048471	perinuclear region of cytoplasm	18	3	2.26	0.39894
GO:0055035	plastid thylakoid membrane	663	111	83.39	0.40012
GO:0098562	cytoplasmic side of membrane	137	23	17.23	0.40124
GO:0005732	small nucleolar ribonucleoprotein comple...	41	6	5.16	0.41322
GO:0044454	nuclear chromosome part	197	35	24.78	0.42590
GO:0005763	mitochondrial small ribosomal subunit	19	3	2.39	0.43439
GO:0000176	nuclear exosome (RNase complex)	12	2	1.51	0.45670
GO:0045263	proton-transporting ATP synthase complex...	12	2	1.51	0.45670
GO:0000307	cyclin-dependent protein kinase holoenzy...	20	3	2.52	0.46903
GO:0005777	peroxisome	397	63	49.93	0.47093
GO:0000794	condensed nuclear chromosome	47	11	5.91	0.47464
GO:0035101	FACT complex	5	1	0.63	0.48940
GO:0005854	nascent polypeptide-associated complex	5	1	0.63	0.48940
GO:0035619	root hair tip	5	1	0.63	0.48940
GO:0009517	PSII associated light-harvesting complex...	5	1	0.63	0.48940
GO:0009537	proplastid	5	1	0.63	0.48940
GO:0070382	exocytic vesicle	5	1	0.63	0.48940
GO:0030015	CCR4-NOT core complex	5	1	0.63	0.48940
GO:0000325	plant-type vacuole	392	50	49.31	0.49501
GO:0030687	preribosome, large subunit precursor	13	2	1.64	0.49999
GO:0000326	protein storage vacuole	29	4	3.65	0.50409
GO:0005758	mitochondrial intermembrane space	22	3	2.77	0.53518
GO:0005779	integral component of peroxisomal membra...	14	2	1.76	0.54098
GO:0098852	lytic vacuole membrane	29	5	3.65	0.55352
GO:0071458	integral component of cytoplasmic side o...	18	3	2.26	0.55358
GO:0030870	Mre11 complex	6	1	0.75	0.55363
GO:0005901	caveola	6	1	0.75	0.55363
GO:0034518	RNA cap binding complex	6	1	0.75	0.55363
GO:0005853	eukaryotic translation elongation factor...	6	1	0.75	0.55363
GO:0008278	cohesin complex	6	1	0.75	0.55363
