GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0080144	amino acid homeostasis	26	7	2.4	0.00767
GO:0001763	morphogenesis of a branching structure	33	8	3.04	0.00878
GO:0015696	ammonium transport	15	5	1.38	0.00905
GO:0010411	xyloglucan metabolic process	84	15	7.74	0.00938
GO:0006558	L-phenylalanine metabolic process	27	7	2.49	0.00954
GO:0018279	protein N-linked glycosylation via aspar...	10	4	0.92	0.00960
GO:0045229	external encapsulating structure organiz...	763	100	70.33	0.00991
GO:0030244	cellulose biosynthetic process	65	13	5.99	0.01018
GO:1902358	sulfate transmembrane transport	16	5	1.47	0.01218
GO:0042743	hydrogen peroxide metabolic process	195	28	17.97	0.01242
GO:0045827	negative regulation of isoprenoid metabo...	6	3	0.55	0.01264
GO:0010618	aerenchyma formation	6	3	0.55	0.01264
GO:0080088	spermidine hydroxycinnamate conjugate bi...	11	4	1.01	0.01399
GO:0055074	calcium ion homeostasis	46	10	4.24	0.01494
GO:0031640	killing of cells of other organism	36	8	3.32	0.01496
GO:0052033	pathogen-associated molecular pattern de...	23	6	2.12	0.01558
GO:0065001	specification of axis polarity	51	10	4.7	0.01664
GO:0015698	inorganic anion transport	184	31	16.96	0.01863
GO:0042178	xenobiotic catabolic process	12	4	1.11	0.01948
GO:0009399	nitrogen fixation	7	3	0.65	0.02061
GO:0048833	specification of floral organ number	7	3	0.65	0.02061
GO:0071289	cellular response to nickel ion	7	3	0.65	0.02061
GO:0046323	glucose import	68	12	6.27	0.02065
GO:0071456	cellular response to hypoxia	50	10	4.61	0.02278
GO:2000067	regulation of root morphogenesis	19	5	1.75	0.02571
GO:0009867	jasmonic acid mediated signaling pathway	159	27	14.66	0.02595
GO:0030104	water homeostasis	13	4	1.2	0.02613
GO:0009819	drought recovery	13	4	1.2	0.02613
GO:0009411	response to UV	240	32	22.12	0.02697
GO:0016045	detection of bacterium	8	3	0.74	0.03074
GO:0090615	mitochondrial mRNA processing	8	3	0.74	0.03074
GO:1903959	regulation of anion transmembrane transp...	34	7	3.13	0.03331
GO:0051055	negative regulation of lipid biosyntheti...	14	4	1.29	0.03397
GO:0010271	regulation of chlorophyll catabolic proc...	14	4	1.29	0.03397
GO:0048441	petal development	35	7	3.23	0.03793
GO:0043650	dicarboxylic acid biosynthetic process	28	6	2.58	0.03922
GO:0010039	response to iron ion	83	13	7.65	0.04001
GO:0019483	beta-alanine biosynthetic process	15	4	1.38	0.04303
GO:0031540	regulation of anthocyanin biosynthetic p...	29	6	2.67	0.04573
GO:0007338	single fertilization	37	7	3.41	0.04952
GO:0006563	L-serine metabolic process	45	8	4.15	0.05124
