GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0018107	peptidyl-threonine phosphorylation	28	6	2.02	0.01344
GO:0006012	galactose metabolic process	63	10	4.56	0.01445
GO:0009788	negative regulation of abscisic acid-act...	73	11	5.28	0.01541
GO:0010431	seed maturation	91	14	6.58	0.01590
GO:0097054	L-glutamate biosynthetic process	8	3	0.58	0.01604
GO:0048445	carpel morphogenesis	8	3	0.58	0.01604
GO:0051785	positive regulation of nuclear division	8	3	0.58	0.01604
GO:0071489	cellular response to red or far red ligh...	124	16	8.97	0.01710
GO:0006355	regulation of transcription, DNA-templat...	3229	265	233.51	0.01808
GO:0019344	cysteine biosynthetic process	39	7	2.82	0.02037
GO:0016123	xanthophyll biosynthetic process	9	3	0.65	0.02279
GO:0009313	oligosaccharide catabolic process	9	3	0.65	0.02279
GO:0009658	chloroplast organization	258	28	18.66	0.02637
GO:0071329	cellular response to sucrose stimulus	17	4	1.23	0.03034
GO:0006782	protoporphyrinogen IX biosynthetic proce...	17	4	1.23	0.03034
GO:0001101	response to acid chemical	2048	253	148.1	0.03512
GO:0006595	polyamine metabolic process	31	6	2.24	0.03611
GO:0006801	superoxide metabolic process	29	6	2.1	0.03676
GO:0033559	unsaturated fatty acid metabolic process	41	9	2.96	0.03752
GO:1901700	response to oxygen-containing compound	2681	305	193.88	0.03949
GO:0010304	PSII associated light-harvesting complex...	11	3	0.8	0.04016
GO:0034757	negative regulation of iron ion transpor...	11	3	0.8	0.04016
GO:0018298	protein-chromophore linkage	85	11	6.15	0.04229
GO:0033993	response to lipid	1226	145	88.66	0.04450
GO:0010351	lithium ion transport	5	2	0.36	0.04512
GO:0030656	regulation of vitamin metabolic process	5	2	0.36	0.04512
GO:0006529	asparagine biosynthetic process	5	2	0.36	0.04512
GO:0009617	response to bacterium	904	79	65.37	0.04766
GO:0009249	protein lipoylation	12	3	0.87	0.05074
GO:0070413	trehalose metabolism in response to stre...	12	3	0.87	0.05074
GO:1902456	regulation of stomatal opening	20	4	1.45	0.05203
GO:2000028	regulation of photoperiodism, flowering	58	8	4.19	0.05621
