GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0047987	hydroperoxide dehydratase activity	6	3	0.77	0.03152
GO:0016725	oxidoreductase activity, acting on CH or...	14	4	1.8	0.03152
GO:0080043	quercetin 3-O-glucosyltransferase activi...	153	28	19.7	0.03393
GO:0080044	quercetin 7-O-glucosyltransferase activi...	153	28	19.7	0.03393
GO:0030553	cGMP binding	25	7	3.22	0.03417
GO:0015181	arginine transmembrane transporter activ...	15	5	1.93	0.03477
GO:0000210	NAD+ diphosphatase activity	15	5	1.93	0.03477
GO:0004022	alcohol dehydrogenase (NAD) activity	36	9	4.63	0.03524
GO:0015293	symporter activity	410	64	52.78	0.03850
GO:0008195	phosphatidate phosphatase activity	11	4	1.42	0.04283
GO:0016984	ribulose-bisphosphate carboxylase activi...	11	4	1.42	0.04283
GO:0060590	ATPase regulator activity	11	4	1.42	0.04283
GO:0016210	naringenin-chalcone synthase activity	11	4	1.42	0.04283
GO:0004321	fatty-acyl-CoA synthase activity	11	4	1.42	0.04283
GO:0004322	ferroxidase activity	11	4	1.42	0.04283
GO:0008891	glycolate oxidase activity	11	4	1.42	0.04283
GO:0008083	growth factor activity	11	4	1.42	0.04283
GO:0005509	calcium ion binding	405	64	52.14	0.04766
GO:0008964	phosphoenolpyruvate carboxylase activity	7	3	0.9	0.04995
GO:0052691	UDP-arabinopyranose mutase activity	7	3	0.9	0.04995
GO:0097027	ubiquitin-protein transferase activator ...	7	3	0.9	0.04995
GO:0008253	5'-nucleotidase activity	7	3	0.9	0.04995
GO:0008106	alcohol dehydrogenase (NADP+) activity	22	6	2.83	0.05451
GO:0016628	oxidoreductase activity, acting on the C...	63	13	8.11	0.05569
GO:0102425	myricetin 3-O-glucosyltransferase activi...	39	9	5.02	0.05591
GO:0102360	daphnetin 3-O-glucosyltransferase activi...	39	9	5.02	0.05591
GO:0005267	potassium channel activity	57	12	7.34	0.05650
GO:0080046	quercetin 4'-O-glucosyltransferase activ...	17	5	2.19	0.05767
GO:0008519	ammonium transmembrane transporter activ...	17	5	2.19	0.05767
GO:0016844	strictosidine synthase activity	12	4	1.54	0.05787
GO:0015142	tricarboxylic acid transmembrane transpo...	12	4	1.54	0.05787
GO:0016301	kinase activity	1979	376	254.76	0.06014
GO:0047893	flavonol 3-O-glucosyltransferase activit...	40	9	5.15	0.06423
GO:0008017	microtubule binding	169	29	21.76	0.06424
GO:0019840	isoprenoid binding	8	3	1.03	0.07244
GO:0016420	malonyltransferase activity	8	3	1.03	0.07244
GO:0000293	ferric-chelate reductase activity	8	3	1.03	0.07244
GO:0010997	anaphase-promoting complex binding	8	3	1.03	0.07244
GO:0004332	fructose-bisphosphate aldolase activity	8	3	1.03	0.07244
GO:0016491	oxidoreductase activity	2414	423	310.76	0.07503
GO:0005199	structural constituent of cell wall	13	4	1.67	0.07534
GO:0005354	galactose transmembrane transporter acti...	19	5	2.45	0.08740
GO:0003677	DNA binding	3131	432	403.06	0.09495
GO:0003995	acyl-CoA dehydrogenase activity	14	4	1.8	0.09514
GO:0035250	UDP-galactosyltransferase activity	14	4	1.8	0.09514
