GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0004568	chitinase activity	43	7	2.93	0.02503
GO:0016684	oxidoreductase activity, acting on perox...	197	21	13.42	0.02795
GO:0004022	alcohol dehydrogenase (NAD) activity	36	6	2.45	0.03320
GO:0008083	growth factor activity	11	3	0.75	0.03445
GO:0008195	phosphatidate phosphatase activity	11	3	0.75	0.03445
GO:0120013	intermembrane lipid transfer activity	11	3	0.75	0.03445
GO:0005345	purine nucleobase transmembrane transpor...	19	4	1.29	0.03652
GO:0033612	receptor serine/threonine kinase binding	37	6	2.52	0.03742
GO:0016508	long-chain-enoyl-CoA hydratase activity	5	2	0.34	0.04039
GO:0016844	strictosidine synthase activity	12	3	0.82	0.04366
GO:0047631	ADP-ribose diphosphatase activity	12	3	0.82	0.04366
GO:0005355	glucose transmembrane transporter activi...	69	9	4.7	0.04392
GO:0003978	UDP-glucose 4-epimerase activity	29	5	1.98	0.04412
GO:0016701	oxidoreductase activity, acting on singl...	81	13	5.52	0.04942
GO:0003700	DNA-binding transcription factor activit...	2186	169	148.92	0.05250
GO:0001653	peptide receptor activity	13	3	0.89	0.05396
GO:0005199	structural constituent of cell wall	13	3	0.89	0.05396
GO:0061630	ubiquitin protein ligase activity	200	20	13.63	0.05493
GO:0010279	indole-3-acetic acid amido synthetase ac...	6	2	0.41	0.05789
GO:0047274	galactinol-sucrose galactosyltransferase...	6	2	0.41	0.05789
GO:0004607	phosphatidylcholine-sterol O-acyltransfe...	6	2	0.41	0.05789
GO:0050736	O-malonyltransferase activity	6	2	0.41	0.05789
GO:0016405	CoA-ligase activity	75	16	5.11	0.06253
GO:0001046	core promoter sequence-specific DNA bind...	42	6	2.86	0.06353
GO:0050734	hydroxycinnamoyltransferase activity	26	4	1.77	0.06529
GO:0016725	oxidoreductase activity, acting on CH or...	14	3	0.95	0.06531
GO:0043424	protein histidine kinase binding	53	7	3.61	0.06696
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	7	2	0.48	0.07745
GO:0015575	mannitol transmembrane transporter activ...	7	2	0.48	0.07745
GO:0015576	sorbitol transmembrane transporter activ...	7	2	0.48	0.07745
GO:0015210	uracil transmembrane transporter activit...	7	2	0.48	0.07745
GO:0052691	UDP-arabinopyranose mutase activity	7	2	0.48	0.07745
GO:0015148	D-xylose transmembrane transporter activ...	7	2	0.48	0.07745
GO:0015591	D-ribose transmembrane transporter activ...	7	2	0.48	0.07745
GO:0003997	acyl-CoA oxidase activity	16	3	1.09	0.09090
GO:0043495	protein membrane anchor	8	2	0.55	0.09872
GO:0004356	glutamate-ammonia ligase activity	8	2	0.55	0.09872
GO:0019840	isoprenoid binding	8	2	0.55	0.09872
GO:0005471	ATP:ADP antiporter activity	8	2	0.55	0.09872
GO:0016878	acid-thiol ligase activity	77	16	5.25	0.10285
GO:0004497	monooxygenase activity	392	60	26.71	0.10392
GO:0004124	cysteine synthase activity	17	3	1.16	0.10503
GO:0004556	alpha-amylase activity	17	3	1.16	0.10503
GO:0031406	carboxylic acid binding	94	10	6.4	0.10654
