GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0015112	nitrate transmembrane transporter activi...	34	5	2.06	0.05237
GO:0008142	oxysterol binding	24	4	1.45	0.05416
GO:0019203	carbohydrate phosphatase activity	35	5	2.12	0.05818
GO:0008649	rRNA methyltransferase activity	15	3	0.91	0.05851
GO:0008964	phosphoenolpyruvate carboxylase activity	7	2	0.42	0.06288
GO:0052793	pectin acetylesterase activity	7	2	0.42	0.06288
GO:0004828	serine-tRNA ligase activity	7	2	0.42	0.06288
GO:0030515	snoRNA binding	16	3	0.97	0.06888
GO:0004124	cysteine synthase activity	17	3	1.03	0.08001
GO:0004128	cytochrome-b5 reductase activity, acting...	8	2	0.48	0.08055
GO:0004332	fructose-bisphosphate aldolase activity	8	2	0.48	0.08055
GO:0004645	phosphorylase activity	8	2	0.48	0.08055
GO:0102425	myricetin 3-O-glucosyltransferase activi...	39	5	2.36	0.08490
GO:0102360	daphnetin 3-O-glucosyltransferase activi...	39	5	2.36	0.08490
GO:0047893	flavonol 3-O-glucosyltransferase activit...	40	5	2.42	0.09243
GO:0010329	auxin efflux transmembrane transporter a...	52	6	3.15	0.09330
GO:0003837	beta-ureidopropionase activity	9	2	0.55	0.09952
GO:0010385	double-stranded methylated DNA binding	9	2	0.55	0.09952
GO:0080030	methyl indole-3-acetate esterase activit...	9	2	0.55	0.09952
GO:0080032	methyl jasmonate esterase activity	9	2	0.55	0.09952
GO:0016851	magnesium chelatase activity	9	2	0.55	0.09952
GO:0004784	superoxide dismutase activity	9	2	0.55	0.09952
GO:0008878	glucose-1-phosphate adenylyltransferase ...	9	2	0.55	0.09952
GO:0032041	NAD-dependent histone deacetylase activi...	9	2	0.55	0.09952
GO:0003713	transcription coactivator activity	53	6	3.21	0.10012
GO:0001228	DNA-binding transcription activator acti...	66	7	4	0.10386
GO:0008353	RNA polymerase II CTD heptapeptide repea...	19	3	1.15	0.10438
GO:0016717	oxidoreductase activity, acting on paire...	19	3	1.15	0.10438
GO:0000155	phosphorelay sensor kinase activity	42	5	2.55	0.10849
GO:2001070	starch binding	20	3	1.21	0.11753
GO:0001664	G protein-coupled receptor binding	10	2	0.61	0.11956
GO:0031683	G-protein beta/gamma-subunit complex bin...	10	2	0.61	0.11956
GO:0052852	very-long-chain-(S)-2-hydroxy-acid oxida...	10	2	0.61	0.11956
GO:0052853	long-chain-(S)-2-hydroxy-long-chain-acid...	10	2	0.61	0.11956
GO:0052854	medium-chain-(S)-2-hydroxy-acid oxidase ...	10	2	0.61	0.11956
GO:0030151	molybdenum ion binding	10	2	0.61	0.11956
GO:0016711	flavonoid 3'-monooxygenase activity	10	2	0.61	0.11956
GO:0016730	oxidoreductase activity, acting on iron-...	10	2	0.61	0.11956
GO:0046715	active borate transmembrane transporter ...	10	2	0.61	0.11956
GO:0016682	oxidoreductase activity, acting on diphe...	56	6	3.39	0.12207
GO:0019900	kinase binding	124	11	7.52	0.13183
GO:0016655	oxidoreductase activity, acting on NAD(P...	80	8	4.85	0.13674
GO:0031072	heat shock protein binding	33	4	2	0.13698
GO:0015301	anion:anion antiporter activity	33	4	2	0.13698
GO:0010277	chlorophyllide a oxygenase [overall] act...	11	2	0.67	0.14049
