GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activit...	12	4	1.69	0.07613
GO:0004462	lactoylglutathione lyase activity	22	6	3.1	0.07806
GO:0080046	quercetin 4'-O-glucosyltransferase activ...	17	5	2.39	0.07921
GO:0042562	hormone binding	28	7	3.94	0.08837
GO:0004645	phosphorylase activity	8	3	1.13	0.09019
GO:0004332	fructose-bisphosphate aldolase activity	8	3	1.13	0.09019
GO:0016420	malonyltransferase activity	8	3	1.13	0.09019
GO:0009927	histidine phosphotransfer kinase activit...	13	4	1.83	0.09816
GO:0005365	myo-inositol transmembrane transporter a...	19	5	2.67	0.11770
GO:0016717	oxidoreductase activity, acting on paire...	19	5	2.67	0.11770
GO:0016879	ligase activity, forming carbon-nitrogen...	71	14	9.99	0.11782
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase ac...	9	3	1.27	0.12160
GO:0035241	protein-arginine omega-N monomethyltrans...	9	3	1.27	0.12160
GO:0045544	gibberellin 20-oxidase activity	9	3	1.27	0.12160
GO:0030674	protein binding, bridging	14	4	1.97	0.12277
GO:0003872	6-phosphofructokinase activity	14	4	1.97	0.12277
GO:0003682	chromatin binding	255	42	35.89	0.14018
GO:0015355	secondary active monocarboxylate transme...	9	3	1.27	0.14794
GO:0102148	N-acetyl-beta-D-galactosaminidase activi...	5	2	0.7	0.14796
GO:0042389	omega-3 fatty acid desaturase activity	5	2	0.7	0.14796
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activi...	5	2	0.7	0.14796
GO:0000404	heteroduplex DNA loop binding	5	2	0.7	0.14796
GO:0008905	mannose-phosphate guanylyltransferase ac...	5	2	0.7	0.14796
GO:0071917	triose-phosphate transmembrane transport...	5	2	0.7	0.14796
GO:0102361	esculetin 4-O-beta-glucosyltransferase a...	5	2	0.7	0.14796
GO:0030371	translation repressor activity	5	2	0.7	0.14796
GO:0102359	daphnetin 4-O-beta-glucosyltransferase a...	5	2	0.7	0.14796
