GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0000993	RNA polymerase II complex binding	9	2	0.52	0.09244
GO:0015450	P-P-bond-hydrolysis-driven protein trans...	56	6	3.25	0.10497
GO:0008327	methyl-CpG binding	20	3	1.16	0.10671
GO:0009922	fatty acid elongase activity	10	2	0.58	0.11124
GO:0017056	structural constituent of nuclear pore	21	3	1.22	0.11938
GO:0052689	carboxylic ester hydrolase activity	425	32	24.68	0.12453
GO:0048027	mRNA 5'-UTR binding	11	2	0.64	0.13092
GO:0050281	serine-glyoxylate transaminase activity	11	2	0.64	0.13092
GO:0004760	serine-pyruvate transaminase activity	11	2	0.64	0.13092
GO:0018685	alkane 1-monooxygenase activity	11	2	0.64	0.13092
GO:0051539	4 iron, 4 sulfur cluster binding	87	8	5.05	0.13221
GO:0004970	ionotropic glutamate receptor activity	22	3	1.28	0.13258
GO:0047724	inosine nucleosidase activity	22	3	1.28	0.13258
GO:0004709	MAP kinase kinase kinase activity	22	3	1.28	0.13258
GO:0003777	microtubule motor activity	124	13	7.2	0.13593
