GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0046256	2,4,6-trinitrotoluene catabolic process	6	2	0.43	0.06323
GO:0000076	DNA replication checkpoint	6	2	0.43	0.06323
GO:0015853	adenine transport	6	2	0.43	0.06323
GO:0015854	guanine transport	6	2	0.43	0.06323
GO:0006999	nuclear pore organization	6	2	0.43	0.06323
GO:1901679	nucleotide transmembrane transport	6	2	0.43	0.06323
GO:0016444	somatic cell DNA recombination	14	3	1	0.07348
GO:0006561	proline biosynthetic process	14	3	1	0.07348
GO:0009658	chloroplast organization	258	25	18.45	0.07567
GO:0140053	mitochondrial gene expression	23	4	1.65	0.07775
GO:0019856	pyrimidine nucleobase biosynthetic proce...	23	4	1.65	0.07775
GO:0009561	megagametogenesis	84	15	6.01	0.08301
GO:0043488	regulation of mRNA stability	7	2	0.5	0.08440
GO:0010597	green leaf volatile biosynthetic process	7	2	0.5	0.08440
GO:0043928	exonucleolytic nuclear-transcribed mRNA ...	7	2	0.5	0.08440
GO:0071028	nuclear mRNA surveillance	7	2	0.5	0.08440
GO:0015857	uracil transport	7	2	0.5	0.08440
GO:0015846	polyamine transport	7	2	0.5	0.08440
GO:0051322	anaphase	7	2	0.5	0.08440
GO:0034471	ncRNA 5'-end processing	7	2	0.5	0.08440
