GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0008278	cohesin complex	6	1	0.51	0.4126
GO:0000124	SAGA complex	6	1	0.51	0.4126
GO:0005901	caveola	6	1	0.51	0.4126
GO:0032592	integral component of mitochondrial memb...	58	6	4.92	0.4511
GO:0005801	cis-Golgi network	18	2	1.53	0.4590
GO:0071458	integral component of cytoplasmic side o...	18	2	1.53	0.4590
GO:0031902	late endosome membrane	117	14	9.93	0.4622
GO:0009513	etioplast	14	2	1.19	0.4624
GO:0030173	integral component of Golgi membrane	7	1	0.59	0.4624
GO:0005762	mitochondrial large ribosomal subunit	7	1	0.59	0.4624
GO:0005782	peroxisomal matrix	7	1	0.59	0.4624
GO:0032432	actin filament bundle	7	1	0.59	0.4624
GO:0005884	actin filament	30	3	2.55	0.4739
GO:0044440	endosomal part	238	26	20.19	0.4840
GO:0034702	ion channel complex	24	4	2.04	0.4874
GO:0009897	external side of plasma membrane	19	2	1.61	0.4877
GO:0009504	cell plate	54	5	4.58	0.4882
GO:0033180	proton-transporting V-type ATPase, V1 do...	8	1	0.68	0.5080
GO:0070652	HAUS complex	8	1	0.68	0.5080
GO:0016604	nuclear body	150	13	12.73	0.5103
GO:0031226	intrinsic component of plasma membrane	510	45	43.27	0.5118
GO:0016442	RISC complex	20	2	1.7	0.5154
GO:0009538	photosystem I reaction center	20	2	1.7	0.5154
GO:0009898	cytoplasmic side of plasma membrane	118	10	10.01	0.5493
GO:0009331	glycerol-3-phosphate dehydrogenase compl...	9	1	0.76	0.5498
GO:0042575	DNA polymerase complex	9	1	0.76	0.5498
GO:0034426	etioplast membrane	9	1	0.76	0.5498
GO:0009505	plant-type cell wall	546	47	46.32	0.5563
GO:0042175	nuclear outer membrane-endoplasmic retic...	587	60	49.8	0.5569
GO:0030176	integral component of endoplasmic reticu...	43	4	3.65	0.5596
GO:0005744	TIM23 mitochondrial import inner membran...	34	3	2.88	0.5597
GO:0010369	chromocenter	22	2	1.87	0.5678
GO:0031307	integral component of mitochondrial oute...	22	2	1.87	0.5678
GO:0098552	side of membrane	158	14	13.4	0.5762
GO:0045261	proton-transporting ATP synthase complex...	35	3	2.97	0.5798
GO:0031305	integral component of mitochondrial inne...	35	4	2.97	0.5879
GO:0035618	root hair	10	1	0.85	0.5880
GO:0005689	U12-type spliceosomal complex	10	1	0.85	0.5880
GO:0005749	mitochondrial respiratory chain complex ...	10	1	0.85	0.5880
GO:0005887	integral component of plasma membrane	359	32	30.46	0.5909
GO:0019898	extrinsic component of membrane	208	18	17.65	0.5950
GO:0005777	peroxisome	397	39	33.68	0.5955
GO:0034707	chloride channel complex	19	2	1.61	0.6229
GO:0030904	retromer complex	11	1	0.93	0.6229
GO:0031201	SNARE complex	88	7	7.47	0.6264
GO:0005764	lysosome	63	5	5.34	0.6277
GO:0044433	cytoplasmic vesicle part	353	34	29.95	0.6316
